#LB_label,#LA_label,#ID,ChargeTransfer,la_nB,nO,AMW,nROCON,la_nHM,nPyrroles,la_Mp,la_nH,nR08,H-047,Total_MW,nH,la_Hy,la_Me,nRNH2,C-024,nCconjX
75,9,C19H16N2O:BBr3,-0.25194,1,1,7.59,0,0,0,1.73,0,0,16,538.88,16,0.0,1.09,0,8,0
75,10,C19H16N2O:C18BF15,-0.01499,1,1,7.59,0,0,0,0.72,0,0,16,800.36,16,-0.525,1.2,0,8,0
75,11,C19H16N2O:BI3,-0.2178,1,1,7.59,0,0,0,2.71,0,0,16,679.88,16,0.0,0.97,0,8,0
75,12,C19H16N2O:O2S,-0.11514,0,1,7.59,0,0,0,0.85,0,0,16,352.44,16,0.0,1.24,0,8,0
76,1,C12H11N:AlCl3,-0.16164,0,0,7.05,0,1,0,1.89,0,0,10,302.57,11,0.0,1.1,0,6,0
76,2,C12H11N:AlH3,-0.15492,0,0,7.05,0,1,0,1.25,3,0,10,199.25,11,0.0,0.86,0,6,0
76,3,C12H11N:C18F15Al,-0.16358,0,0,7.05,0,1,0,0.78,0,0,10,697.4,11,-0.525,1.19,0,6,0
76,4,C12H11N:C3H9Al,-0.14476,0,0,7.05,0,1,0,0.79,9,0,10,241.34,11,-0.646,0.93,0,6,0
76,5,C12H11N:C2H5AlCl2,-0.15338,0,0,7.05,0,1,0,1.02,5,0,10,296.19,11,-0.359,0.99,0,6,0
76,6,C12H11N:BH3,-0.34276,1,0,7.05,0,0,0,0.72,3,0,10,183.08,11,0.0,0.91,0,6,0
76,7,C12H11N:BF3,-0.2956,1,0,7.05,0,0,0,0.67,0,0,10,237.05,11,0.0,1.3,0,6,0
76,8,C12H11N:BCl3,-0.31536,1,0,7.05,0,0,0,1.36,0,0,10,286.4,11,0.0,1.16,0,6,0
76,9,C12H11N:BBr3,-0.29996,1,0,7.05,0,0,0,1.73,0,0,10,419.75,11,0.0,1.09,0,6,0
76,10,C12H11N:C18BF15,-0.36446,1,0,7.05,0,0,0,0.72,0,0,10,681.23,11,-0.525,1.2,0,6,0
76,11,C12H11N:BI3,-0.27132,1,0,7.05,0,0,0,2.71,0,0,10,560.75,11,0.0,0.97,0,6,0
76,12,C12H11N:O2S,-0.16944,0,0,7.05,0,0,0,0.85,0,0,10,233.31,11,0.0,1.24,0,6,0
77,1,C13H13N:AlCl3,-0.14008,0,0,6.79,0,1,0,1.89,0,0,13,316.6,13,0.0,1.1,0,6,0
77,2,C13H13N:AlH3,-0.13338,0,0,6.79,0,1,0,1.25,3,0,13,213.28,13,0.0,0.86,0,6,0
77,3,C13H13N:C18F15Al,-0.15296,0,0,6.79,0,1,0,0.78,0,0,13,711.43,13,-0.525,1.19,0,6,0
77,4,C13H13N:C3H9Al,-0.12504,0,0,6.79,0,1,0,0.79,9,0,13,255.37,13,-0.646,0.93,0,6,0
77,5,C13H13N:C2H5AlCl2,-0.1298,0,0,6.79,0,1,0,1.02,5,0,13,310.22,13,-0.359,0.99,0,6,0
77,6,C13H13N:BH3,-0.32382,1,0,6.79,0,0,0,0.72,3,0,13,197.11,13,0.0,0.91,0,6,0
77,7,C13H13N:BF3,-0.2835,1,0,6.79,0,0,0,0.67,0,0,13,251.08,13,0.0,1.3,0,6,0
77,8,C13H13N:BCl3,-0.28886,1,0,6.79,0,0,0,1.36,0,0,13,300.43,13,0.0,1.16,0,6,0
77,9,C13H13N:BBr3,-0.27234,1,0,6.79,0,0,0,1.73,0,0,13,433.78,13,0.0,1.09,0,6,0
77,10,C13H13N:C18BF15,-0.34832,1,0,6.79,0,0,0,0.72,0,0,13,695.26,13,-0.525,1.2,0,6,0
77,11,C13H13N:BI3,-0.24326,1,0,6.79,0,0,0,2.71,0,0,13,574.78,13,0.0,0.97,0,6,0
77,12,C13H13N:O2S,-0.20206,0,0,6.79,0,0,0,0.85,0,0,13,247.34,13,0.0,1.24,0,6,0
78,1,C12H7NO2:AlCl3,-0.12312,0,2,8.96,0,1,0,1.89,0,0,6,330.53,7,0.0,1.1,0,6,0
78,2,C12H7NO2:AlH3,-0.10128,0,2,8.96,0,1,0,1.25,3,0,6,227.21,7,0.0,0.86,0,6,0
78,3,C12H7NO2:C18F15Al,-0.12276,0,2,8.96,0,1,0,0.78,0,0,6,725.36,7,-0.525,1.19,0,6,0
78,4,C12H7NO2:C3H9Al,-0.06722,0,2,8.96,0,1,0,0.79,9,0,6,269.3,7,-0.646,0.93,0,6,0
78,5,C12H7NO2:C2H5AlCl2,-0.10904,0,2,8.96,0,1,0,1.02,5,0,6,324.15,7,-0.359,0.99,0,6,0
78,6,C12H7NO2:BH3,-0.2547,1,2,8.96,0,0,0,0.72,3,0,6,211.04,7,0.0,0.91,0,6,0
78,7,C12H7NO2:BF3,-0.0035,1,2,8.96,0,0,0,0.67,0,0,6,265.01,7,0.0,1.3,0,6,0
79,1,C13H9NO2:AlCl3,-0.12126,0,2,8.45,0,1,0,1.89,0,0,9,344.56,9,0.0,1.1,0,6,0
79,2,C13H9NO2:AlH3,-0.086,0,2,8.45,0,1,0,1.25,3,0,9,241.24,9,0.0,0.86,0,6,0
79,3,C13H9NO2:C18F15Al,-0.10602,0,2,8.45,0,1,0,0.78,0,0,9,739.39,9,-0.525,1.19,0,6,0
79,5,C13H9NO2:C2H5AlCl2,-0.101,0,2,8.45,0,1,0,1.02,5,0,9,338.18,9,-0.359,0.99,0,6,0
79,6,C13H9NO2:BH3,-0.23784,1,2,8.45,0,0,0,0.72,3,0,9,225.07,9,0.0,0.91,0,6,0
79,7,C13H9NO2:BF3,-0.00264,1,2,8.45,0,0,0,0.67,0,0,9,279.04,9,0.0,1.3,0,6,0
79,12,C13H9NO2:O2S,-0.00948,0,2,8.45,0,0,0,0.85,0,0,9,275.3,9,0.0,1.24,0,6,0
80,1,C17H8N2OF4:AlCl3,-0.13678,0,1,10.38,0,1,0,1.89,0,0,6,465.6,8,0.0,1.1,0,4,0
80,2,C17H8N2OF4:AlH3,-0.13028,0,1,10.38,0,1,0,1.25,3,0,6,362.28,8,0.0,0.86,0,4,0
80,3,C17H8N2OF4:C18F15Al,-0.12298,0,1,10.38,0,1,0,0.78,0,0,6,860.43,8,-0.525,1.19,0,4,0
80,4,C17H8N2OF4:C3H9Al,-0.10884,0,1,10.38,0,1,0,0.79,9,0,6,404.37,8,-0.646,0.93,0,4,0
80,5,C17H8N2OF4:C2H5AlCl2,-0.1217,0,1,10.38,0,1,0,1.02,5,0,6,459.22,8,-0.359,0.99,0,4,0
80,6,C17H8N2OF4:BH3,-0.32418,1,1,10.38,0,0,0,0.72,3,0,6,346.11,8,0.0,0.91,0,4,0
80,7,C17H8N2OF4:BF3,-0.25276,1,1,10.38,0,0,0,0.67,0,0,6,400.08,8,0.0,1.3,0,4,0
80,8,C17H8N2OF4:BCl3,-0.2774,1,1,10.38,0,0,0,1.36,0,0,6,449.43,8,0.0,1.16,0,4,0
80,9,C17H8N2OF4:BBr3,-0.26706,1,1,10.38,0,0,0,1.73,0,0,6,582.78,8,0.0,1.09,0,4,0
80,10,C17H8N2OF4:C18BF15,-0.30742,1,1,10.38,0,0,0,0.72,0,0,6,844.26,8,-0.525,1.2,0,4,0
80,11,C17H8N2OF4:BI3,-0.22102,1,1,10.38,0,0,0,2.71,0,0,6,723.78,8,0.0,0.97,0,4,0
80,12,C17H8N2OF4:O2S,-0.07436,0,1,10.38,0,0,0,0.85,0,0,6,396.34,8,0.0,1.24,0,4,0
81,1,C19H12N2OF4:AlCl3,-0.12404,0,1,9.48,0,1,0,1.89,0,0,12,493.66,12,0.0,1.1,0,4,0
81,2,C19H12N2OF4:AlH3,-0.10972,0,1,9.48,0,1,0,1.25,3,0,12,390.34,12,0.0,0.86,0,4,0
81,3,C19H12N2OF4:C18F15Al,-0.12324,0,1,9.48,0,1,0,0.78,0,0,12,888.49,12,-0.525,1.19,0,4,0
81,4,C19H12N2OF4:C3H9Al,-0.09336,0,1,9.48,0,1,0,0.79,9,0,12,432.43,12,-0.646,0.93,0,4,0
81,5,C19H12N2OF4:C2H5AlCl2,-0.11436,0,1,9.48,0,1,0,1.02,5,0,12,487.28,12,-0.359,0.99,0,4,0
81,6,C19H12N2OF4:BH3,-0.28742,1,1,9.48,0,0,0,0.72,3,0,12,374.17,12,0.0,0.91,0,4,0
81,7,C19H12N2OF4:BF3,-0.2349,1,1,9.48,0,0,0,0.67,0,0,12,428.14,12,0.0,1.3,0,4,0
81,8,C19H12N2OF4:BCl3,-0.25978,1,1,9.48,0,0,0,1.36,0,0,12,477.49,12,0.0,1.16,0,4,0
81,9,C19H12N2OF4:BBr3,-0.24452,1,1,9.48,0,0,0,1.73,0,0,12,610.84,12,0.0,1.09,0,4,0
81,10,C19H12N2OF4:C18BF15,-0.2878,1,1,9.48,0,0,0,0.72,0,0,12,872.32,12,-0.525,1.2,0,4,0
81,11,C19H12N2OF4:BI3,-0.19404,1,1,9.48,0,0,0,2.71,0,0,12,751.84,12,0.0,0.97,0,4,0
81,12,C19H12N2OF4:O2S,-0.09728,0,1,9.48,0,0,0,0.85,0,0,12,424.4,12,0.0,1.24,0,4,0
82,1,C12H7NF4:AlCl3,-0.15754,0,0,10.05,0,1,0,1.89,0,0,6,374.53,7,0.0,1.1,0,2,0
82,2,C12H7NF4:AlH3,-0.14968,0,0,10.05,0,1,0,1.25,3,0,6,271.21,7,0.0,0.86,0,2,0
82,3,C12H7NF4:C18F15Al,-0.1603,0,0,10.05,0,1,0,0.78,0,0,6,769.36,7,-0.525,1.19,0,2,0
82,4,C12H7NF4:C3H9Al,-0.14152,0,0,10.05,0,1,0,0.79,9,0,6,313.3,7,-0.646,0.93,0,2,0
82,5,C12H7NF4:C2H5AlCl2,-0.1498,0,0,10.05,0,1,0,1.02,5,0,6,368.15,7,-0.359,0.99,0,2,0
82,6,C12H7NF4:BH3,-0.33692,1,0,10.05,0,0,0,0.72,3,0,6,255.04,7,0.0,0.91,0,2,0
82,7,C12H7NF4:BF3,-0.28722,1,0,10.05,0,0,0,0.67,0,0,6,309.01,7,0.0,1.3,0,2,0
82,8,C12H7NF4:BCl3,-0.30734,1,0,10.05,0,0,0,1.36,0,0,6,358.36,7,0.0,1.16,0,2,0
82,9,C12H7NF4:BBr3,-0.29174,1,0,10.05,0,0,0,1.73,0,0,6,491.71,7,0.0,1.09,0,2,0
82,10,C12H7NF4:C18BF15,-0.35648,1,0,10.05,0,0,0,0.72,0,0,6,753.19,7,-0.525,1.2,0,2,0
82,11,C12H7NF4:BI3,-0.25632,1,0,10.05,0,0,0,2.71,0,0,6,632.71,7,0.0,0.97,0,2,0
82,12,C12H7NF4:O2S,-0.14664,0,0,10.05,0,0,0,0.85,0,0,6,305.27,7,0.0,1.24,0,2,0
83,1,C13H9NF4:AlCl3,-0.1448,0,0,9.45,0,1,0,1.89,0,0,9,388.56,9,0.0,1.1,0,2,0
83,2,C13H9NF4:AlH3,-0.13712,0,0,9.45,0,1,0,1.25,3,0,9,285.24,9,0.0,0.86,0,2,0
83,3,C13H9NF4:C18F15Al,-0.14464,0,0,9.45,0,1,0,0.78,0,0,9,783.39,9,-0.525,1.19,0,2,0
83,4,C13H9NF4:C3H9Al,-0.12782,0,0,9.45,0,1,0,0.79,9,0,9,327.33,9,-0.646,0.93,0,2,0
83,5,C13H9NF4:C2H5AlCl2,-0.1375,0,0,9.45,0,1,0,1.02,5,0,9,382.18,9,-0.359,0.99,0,2,0
83,6,C13H9NF4:BH3,-0.31946,1,0,9.45,0,0,0,0.72,3,0,9,269.07,9,0.0,0.91,0,2,0
83,7,C13H9NF4:BF3,-0.26886,1,0,9.45,0,0,0,0.67,0,0,9,323.04,9,0.0,1.3,0,2,0
83,8,C13H9NF4:BCl3,-0.28244,1,0,9.45,0,0,0,1.36,0,0,9,372.39,9,0.0,1.16,0,2,0
83,9,C13H9NF4:BBr3,-0.26776,1,0,9.45,0,0,0,1.73,0,0,9,505.74,9,0.0,1.09,0,2,0
83,10,C13H9NF4:C18BF15,-0.31648,1,0,9.45,0,0,0,0.72,0,0,9,767.22,9,-0.525,1.2,0,2,0
83,11,C13H9NF4:BI3,-0.23764,1,0,9.45,0,0,0,2.71,0,0,9,646.74,9,0.0,0.97,0,2,0
83,12,C13H9NF4:O2S,-0.14838,0,0,9.45,0,0,0,0.85,0,0,9,319.3,9,0.0,1.24,0,2,0
84,1,C12H5NO2F2:AlCl3,-0.12982,0,2,10.6,0,1,0,1.89,0,0,4,366.51,5,0.0,1.1,0,4,0
84,2,C12H5NO2F2:AlH3,-0.09886,0,2,10.6,0,1,0,1.25,3,0,4,263.19,5,0.0,0.86,0,4,0
84,3,C12H5NO2F2:C18F15Al,-0.11822,0,2,10.6,0,1,0,0.78,0,0,4,761.34,5,-0.525,1.19,0,4,0
84,4,C12H5NO2F2:C3H9Al,-0.06396,0,2,10.6,0,1,0,0.79,9,0,4,305.28,5,-0.646,0.93,0,4,0
84,5,C12H5NO2F2:C2H5AlCl2,-0.10576,0,2,10.6,0,1,0,1.02,5,0,4,360.13,5,-0.359,0.99,0,4,0
84,6,C12H5NO2F2:BH3,-0.2518,1,2,10.6,0,0,0,0.72,3,0,4,247.02,5,0.0,0.91,0,4,0
84,7,C12H5NO2F2:BF3,-0.00282,1,2,10.6,0,0,0,0.67,0,0,4,300.99,5,0.0,1.3,0,4,0
84,10,C12H5NO2F2:C18BF15,-0.28724,1,2,10.6,0,0,0,0.72,0,0,4,745.17,5,-0.525,1.2,0,4,0
85,1,C5H3NF2:AlCl3,-0.14946,0,0,10.46,0,1,0,1.89,0,0,1,248.42,3,0.0,1.1,0,1,0
85,2,C5H3NF2:AlH3,-0.13896,0,0,10.46,0,1,0,1.25,3,0,1,145.1,3,0.0,0.86,0,1,0
85,3,C5H3NF2:C18F15Al,-0.15798,0,0,10.46,0,1,0,0.78,0,0,1,643.25,3,-0.525,1.19,0,1,0
85,4,C5H3NF2:C3H9Al,-0.129,0,0,10.46,0,1,0,0.79,9,0,1,187.19,3,-0.646,0.93,0,1,0
85,5,C5H3NF2:C2H5AlCl2,-0.1347,0,0,10.46,0,1,0,1.02,5,0,1,242.04,3,-0.359,0.99,0,1,0
85,6,C5H3NF2:BH3,-0.30388,1,0,10.46,0,0,0,0.72,3,0,1,128.93,3,0.0,0.91,0,1,0
85,7,C5H3NF2:BF3,-0.27766,1,0,10.46,0,0,0,0.67,0,0,1,182.9,3,0.0,1.3,0,1,0
85,8,C5H3NF2:BCl3,-0.2988,1,0,10.46,0,0,0,1.36,0,0,1,232.25,3,0.0,1.16,0,1,0
85,9,C5H3NF2:BBr3,-0.27884,1,0,10.46,0,0,0,1.73,0,0,1,365.6,3,0.0,1.09,0,1,0
85,10,C5H3NF2:C18BF15,-0.35428,1,0,10.46,0,0,0,0.72,0,0,1,627.08,3,-0.525,1.2,0,1,0
85,11,C5H3NF2:BI3,-0.2263,1,0,10.46,0,0,0,2.71,0,0,1,506.6,3,0.0,0.97,0,1,0
85,12,C5H3NF2:O2S,-0.09426,0,0,10.46,0,0,0,0.85,0,0,1,179.16,3,0.0,1.24,0,1,0
86,1,CH2NF3:AlCl3,-0.1596,0,0,12.15,0,1,0,1.89,0,0,0,218.37,2,0.0,1.1,1,0,0
86,2,CH2NF3:AlH3,-0.14784,0,0,12.15,0,1,0,1.25,3,0,0,115.05,2,0.0,0.86,1,0,0
86,3,CH2NF3:C18F15Al,-0.16392,0,0,12.15,0,1,0,0.78,0,0,0,613.2,2,-0.525,1.19,1,0,0
86,4,CH2NF3:C3H9Al,-0.1387,0,0,12.15,0,1,0,0.79,9,0,0,157.14,2,-0.646,0.93,1,0,0
86,5,CH2NF3:C2H5AlCl2,-0.15138,0,0,12.15,0,1,0,1.02,5,0,0,211.99,2,-0.359,0.99,1,0,0
86,6,CH2NF3:BH3,-0.32412,1,0,12.15,0,0,0,0.72,3,0,0,98.88,2,0.0,0.91,1,0,0
86,7,CH2NF3:BF3,-0.23146,1,0,12.15,0,0,0,0.67,0,0,0,152.85,2,0.0,1.3,1,0,0
86,8,CH2NF3:BCl3,-0.30846,1,0,12.15,0,0,0,1.36,0,0,0,202.2,2,0.0,1.16,1,0,0
86,9,CH2NF3:BBr3,-0.3067,1,0,12.15,0,0,0,1.73,0,0,0,335.55,2,0.0,1.09,1,0,0
86,10,CH2NF3:C18BF15,-0.36388,1,0,12.15,0,0,0,0.72,0,0,0,597.03,2,-0.525,1.2,1,0,0
86,11,CH2NF3:BI3,-0.26136,1,0,12.15,0,0,0,2.71,0,0,0,476.55,2,0.0,0.97,1,0,0
86,12,CH2NF3:O2S,-0.03454,0,0,12.15,0,0,0,0.85,0,0,0,149.11,2,0.0,1.24,1,0,0
87,1,C2NF3:AlCl3,-0.13404,0,0,15.84,0,1,0,1.89,0,0,0,228.36,0,0.0,1.1,0,0,0
87,2,C2NF3:AlH3,-0.11686,0,0,15.84,0,1,0,1.25,3,0,0,125.04,0,0.0,0.86,0,0,0
87,3,C2NF3:C18F15Al,-0.15508,0,0,15.84,0,1,0,0.78,0,0,0,623.19,0,-0.525,1.19,0,0,0
87,4,C2NF3:C3H9Al,-0.11362,0,0,15.84,0,1,0,0.79,9,0,0,167.13,0,-0.646,0.93,0,0,0
87,5,C2NF3:C2H5AlCl2,-0.12732,0,0,15.84,0,1,0,1.02,5,0,0,221.98,0,-0.359,0.99,0,0,0
87,6,C2NF3:BH3,-0.23648,1,0,15.84,0,0,0,0.72,3,0,0,108.87,0,0.0,0.91,0,0,0
87,7,C2NF3:BF3,-0.02616,1,0,15.84,0,0,0,0.67,0,0,0,162.84,0,0.0,1.3,0,0,0
87,8,C2NF3:BCl3,-0.26546,1,0,15.84,0,0,0,1.36,0,0,0,212.19,0,0.0,1.16,0,0,0
87,9,C2NF3:BBr3,-0.2427,1,0,15.84,0,0,0,1.73,0,0,0,345.54,0,0.0,1.09,0,0,0
87,10,C2NF3:C18BF15,-0.33296,1,0,15.84,0,0,0,0.72,0,0,0,607.02,0,-0.525,1.2,0,0,0
87,11,C2NF3:BI3,-0.11438,1,0,15.84,0,0,0,2.71,0,0,0,486.54,0,0.0,0.97,0,0,0
88,1,C4H9N:AlCl3,-0.16024,0,0,5.08,0,1,0,1.89,0,0,4,204.47,9,0.0,1.1,0,0,0
88,2,C4H9N:AlH3,-0.15682,0,0,5.08,0,1,0,1.25,3,0,4,101.15,9,0.0,0.86,0,0,0
88,3,C4H9N:C18F15Al,-0.17068,0,0,5.08,0,1,0,0.78,0,0,4,599.3,9,-0.525,1.19,0,0,0
88,4,C4H9N:C3H9Al,-0.14692,0,0,5.08,0,1,0,0.79,9,0,4,143.24,9,-0.646,0.93,0,0,0
88,5,C4H9N:C2H5AlCl2,-0.15396,0,0,5.08,0,1,0,1.02,5,0,4,198.09,9,-0.359,0.99,0,0,0
88,6,C4H9N:BH3,-0.35018,1,0,5.08,0,0,0,0.72,3,0,4,84.98,9,0.0,0.91,0,0,0
88,7,C4H9N:BF3,-0.30884,1,0,5.08,0,0,0,0.67,0,0,4,138.95,9,0.0,1.3,0,0,0
88,8,C4H9N:BCl3,-0.3227,1,0,5.08,0,0,0,1.36,0,0,4,188.3,9,0.0,1.16,0,0,0
88,9,C4H9N:BBr3,-0.30714,1,0,5.08,0,0,0,1.73,0,0,4,321.65,9,0.0,1.09,0,0,0
88,10,C4H9N:C18BF15,-0.3732,1,0,5.08,0,0,0,0.72,0,0,4,583.13,9,-0.525,1.2,0,0,0
88,11,C4H9N:BI3,-0.28062,1,0,5.08,0,0,0,2.71,0,0,4,462.65,9,0.0,0.97,0,0,0
88,12,C4H9N:O2S,-0.19204,0,0,5.08,0,0,0,0.85,0,0,4,135.21,9,0.0,1.24,0,0,0
89,1,C4H7NF2:AlCl3,-0.15058,0,0,7.65,0,1,0,1.89,0,0,6,240.45,7,0.0,1.1,0,0,0
89,2,C4H7NF2:AlH3,-0.14762,0,0,7.65,0,1,0,1.25,3,0,6,137.13,7,0.0,0.86,0,0,0
89,3,C4H7NF2:C18F15Al,-0.15896,0,0,7.65,0,1,0,0.78,0,0,6,635.28,7,-0.525,1.19,0,0,0
89,4,C4H7NF2:C3H9Al,-0.13708,0,0,7.65,0,1,0,0.79,9,0,6,179.22,7,-0.646,0.93,0,0,0
89,5,C4H7NF2:C2H5AlCl2,-0.1571,0,0,7.65,0,1,0,1.02,5,0,6,234.07,7,-0.359,0.99,0,0,0
89,6,C4H7NF2:BH3,-0.34024,1,0,7.65,0,0,0,0.72,3,0,6,120.96,7,0.0,0.91,0,0,0
89,7,C4H7NF2:BF3,-0.29444,1,0,7.65,0,0,0,0.67,0,0,6,174.93,7,0.0,1.3,0,0,0
89,8,C4H7NF2:BCl3,-0.30642,1,0,7.65,0,0,0,1.36,0,0,6,224.28,7,0.0,1.16,0,0,0
89,9,C4H7NF2:BBr3,-0.2902,1,0,7.65,0,0,0,1.73,0,0,6,357.63,7,0.0,1.09,0,0,0
89,10,C4H7NF2:C18BF15,-0.3688,1,0,7.65,0,0,0,0.72,0,0,6,619.11,7,-0.525,1.2,0,0,0
89,11,C4H7NF2:BI3,-0.2599,1,0,7.65,0,0,0,2.71,0,0,6,498.63,7,0.0,0.97,0,0,0
89,12,C4H7NF2:O2S,-0.17673,0,0,7.65,0,0,0,0.85,0,0,6,171.19,7,0.0,1.24,0,0,0
90,1,C16H8N2F2S2:AlCl3,-0.16338,0,0,11.01,0,1,0,1.89,0,0,6,463.73,8,0.0,1.1,0,6,0
90,2,C16H8N2F2S2:AlH3,-0.14796,0,0,11.01,0,1,0,1.25,3,0,6,360.41,8,0.0,0.86,0,6,0
90,3,C16H8N2F2S2:C18F15Al,-0.19306,0,0,11.01,0,1,0,0.78,0,0,6,858.56,8,-0.525,1.19,0,6,0
90,4,C16H8N2F2S2:C3H9Al,-0.14048,0,0,11.01,0,1,0,0.79,9,0,6,402.5,8,-0.646,0.93,0,6,0
90,5,C16H8N2F2S2:C2H5AlCl2,-0.15132,0,0,11.01,0,1,0,1.02,5,0,6,457.35,8,-0.359,0.99,0,6,0
90,6,C16H8N2F2S2:BH3,-0.30184,1,0,11.01,0,0,0,0.72,3,0,6,344.24,8,0.0,0.91,0,6,0
90,7,C16H8N2F2S2:BF3,-0.26188,1,0,11.01,0,0,0,0.67,0,0,6,398.21,8,0.0,1.3,0,6,0
90,8,C16H8N2F2S2:BCl3,-0.28866,1,0,11.01,0,0,0,1.36,0,0,6,447.56,8,0.0,1.16,0,6,0
90,9,C16H8N2F2S2:BBr3,-0.26624,1,0,11.01,0,0,0,1.73,0,0,6,580.91,8,0.0,1.09,0,6,0
90,10,C16H8N2F2S2:C18BF15,-0.3486,1,0,11.01,0,0,0,0.72,0,0,6,842.39,8,-0.525,1.2,0,6,0
90,11,C16H8N2F2S2:BI3,-0.19686,1,0,11.01,0,0,0,2.71,0,0,6,721.91,8,0.0,0.97,0,6,0
90,12,C16H8N2F2S2:O2S,-0.0446,0,0,11.01,0,0,0,0.85,0,0,6,394.47,8,0.0,1.24,0,6,0
